	1.59	0.94	5.00	2.49
	1.60	0.95	5.00	2.49
	1.61	0.95	5.00	2.49
	1.62	0.96	5.00	2.49
	1.63	0.97	5.00	2.49
	1.65	0.98	5.00	2.50
	1.66	0.99	5.00	2.49
	1.67	1.00	5.00	2.49
	1.68	1.01	5.00	2.49
	1.69	1.01	5.00	2.49
	1.70	1.02	5.00	2.50
	1.72	1.03	5.00	2.50
	1.73	1.04	5.00	2.49
	1.74	1.04	5.00	2.49
	1.75	1.05	5.00	2.49
	1.76	1.06	5.00	2.49
	1.77	1.07	5.00	2.49
	1.78	1.07	5.00	2.49
	1.79	1.08	5.00	2.49
	1.80	1.09	5.00	2.50
	1.82	1.09	5.00	2.49
	1.83	1.10	4.62	2.49
	1.84	1.11	5.00	2.49
	1.86	1.11	4.29	2.50
	1.87	1.12	4.50	2.49
	1.88	1.13	4.52	2.49
	1.89	1.13	4.52	2.49
	1.90	1.14	4.50	2.49
	1.91	1.14	4.44	2.49
	1.92	1.15	3.99	2.49
	1.93	1.16	4.04	2.49
	1.94	1.16	4.03	2.49
	1.95	1.17	3.99	2.50
	1.96	1.17	3.60	2.49
	1.97	1.18	3.59	2.49
	1.99	1.18	3.21	2.49
	1.99	1.19	3.67	2.49
	2.01	1.19	3.19	2.49
	2.01	1.20	3.59	2.49
	2.03	1.20	3.06	2.49
	2.03	1.21	3.44	2.49
	2.04	1.21	3.66	2.49
	2.05	1.21	3.41	2.49
	2.06	1.22	2.83	2.49
	2.07	1.22	3.17	2.49
	2.08	1.23	2.99	2.49
	2.09	1.23	2.84	2.49
	2.09	1.24	3.09	2.49
	2.10	1.24	2.85	2.49
	2.11	1.24	2.66	2.49
	2.12	1.25	2.89	2.49
	2.13	1.25	2.63	2.49
	2.13	1.25	2.82	2.49
	2.14	1.26	2.53	2.50
	2.15	1.26	2.37	2.49
	2.16	1.26	2.53	2.49
	2.16	1.27	2.65	2.49
	2.17	1.27	2.70	2.49
	2.17	1.27	2.34	2.49
	2.18	1.28	2.45	2.49
	2.18	1.28	2.51	2.49
	2.19	1.28	2.53	2.49
	2.20	1.29	2.14	2.49
	2.20	1.29	2.24	2.49
	2.21	1.29	2.29	2.49
	2.21	1.30	2.30	2.49
	2.22	1.30	2.29	2.49
	2.23	1.30	1.88	2.49
	2.23	1.30	1.97	2.50
	2.23	1.31	2.45	2.49
	2.24	1.31	1.90	2.49
	2.24	1.31	2.31	2.49
	2.25	1.31	2.19	2.49
	2.25	1.32	2.10	2.49
	2.25	1.32	2.41	2.50
	2.26	1.32	1.89	2.49
	2.26	1.32	2.20	2.49
	2.27	1.32	2.06	2.49
	2.27	1.33	1.94	2.49
	2.27	1.33	2.24	2.49
	2.28	1.33	2.04	2.49
	2.28	1.33	1.90	2.49
	2.28	1.34	2.18	2.49
	2.29	1.34	1.97	2.49
	2.29	1.34	2.20	2.49
	2.29	1.34	1.97	2.49
	2.30	1.34	1.80	2.49
	2.30	1.35	2.06	2.49
	2.30	1.35	2.23	2.49
	2.30	1.35	1.95	2.49
	2.30	1.35	2.14	2.49
	2.31	1.35	1.88	2.49
	2.31	1.36	2.08	2.49
	2.31	1.36	2.21	2.49
	2.31	1.36	2.29	2.49
	2.31	1.36	1.96	2.49
	2.31	1.36	2.12	2.49
	2.32	1.36	1.83	2.49
	2.32	1.37	2.02	2.50
	2.32	1.37	2.19	2.49
	2.32	1.37	2.21	2.49
	2.32	1.37	1.88	2.49
	2.32	1.37	2.03	2.49
	2.32	1.37	2.13	2.49
	2.32	1.38	2.20	2.49
	2.33	1.38	1.86	2.49
	2.32	1.38	2.39	2.49
	2.33	1.38	1.98	2.49
	2.33	1.38	2.08	2.50
	2.33	1.38	2.20	2.49
	2.33	1.39	1.81	2.49
	2.33	1.39	2.34	2.49
	2.33	1.39	2.32	2.49
	2.33	1.39	1.92	2.49
	2.33	1.39	2.04	2.49
	2.33	1.39	2.11	2.49
	2.33	1.40	2.15	2.49
	2.33	1.40	2.19	2.49
	2.33	1.40	2.21	2.49
	2.33	1.40	2.22	2.49
	2.33	1.40	2.23	2.49
	2.34	1.40	1.85	2.50
	2.33	1.41	2.42	2.49
	2.33	1.41	2.32	2.49
	2.33	1.41	2.30	2.49
	2.33	1.41	2.29	2.49
	2.33	1.41	2.28	2.49
	2.33	1.41	2.27	2.49
	2.34	1.42	1.89	2.49
	2.34	1.42	2.01	2.50
	2.33	1.42	2.52	2.49
	2.33	1.42	2.40	2.49
	2.34	1.42	1.97	2.49
	2.34	1.42	2.07	2.49
	2.33	1.43	2.51	2.49
	2.33	1.43	2.43	2.49
	2.33	1.43	2.38	2.50
	2.33	1.43	2.40	2.49
	2.34	1.43	1.95	2.49
	2.33	1.43	2.44	2.49
	2.33	1.43	2.39	2.49
	2.34	1.44	1.98	2.49
	2.34	1.44	2.08	2.49
	2.33	1.44	2.53	2.49
	2.33	1.44	2.45	2.49
	2.33	1.44	2.40	2.49
	2.33	1.44	2.37	2.49
	2.33	1.45	2.35	2.50
	2.34	1.45	2.01	2.50
	2.33	1.45	2.89	2.50
	2.33	1.45	2.34	2.49
	2.33	1.45	2.31	2.49
	2.33	1.45	2.32	2.49
	2.33	1.46	2.32	2.49
	2.33	1.46	2.33	2.49
	2.33	1.46	2.33	2.50
	2.34	1.46	2.01	2.49
	2.33	1.46	2.46	2.49
	2.33	1.46	2.42	2.49
	2.33	1.47	2.40	2.49
	2.33	1.47	2.38	2.49
	2.34	1.47	1.99	2.49
	2.33	1.47	2.49	2.49
	2.33	1.47	2.44	2.49
	2.33	1.47	2.42	2.49
	2.33	1.48	2.40	2.49
	2.33	1.48	2.77	2.49
	2.33	1.48	2.26	2.49
	2.33	1.48	2.31	2.50
	2.33	1.48	2.39	2.49
	2.33	1.48	2.35	2.49
	2.33	1.48	2.37	2.49
	2.33	1.49	2.37	2.49
	2.33	1.49	2.38	2.49
	2.33	1.49	2.39	2.49
	2.33	1.49	2.39	2.49
	2.33	1.49	2.39	2.49
	2.33	1.49	2.40	2.49
	2.33	1.50	2.40	2.49
	2.33	1.50	2.40	2.49
	2.33	1.50	2.41	2.49
	2.33	1.50	2.41	2.49
	2.33	1.50	2.41	2.49
	2.33	1.50	2.42	2.49
	2.33	1.51	2.42	2.49
	2.33	1.51	2.42	2.49
	2.33	1.51	2.81	2.49
	2.33	1.51	2.31	2.49
	2.33	1.51	2.35	2.49
	2.33	1.51	2.38	2.49
	2.33	1.52	2.40	2.49
	2.33	1.52	2.42	2.49
	2.33	1.52	2.43	2.49
	2.34	1.52	2.05	2.49
	2.33	1.52	2.56	2.49
	2.33	1.52	2.52	2.49
	2.33	1.53	2.50	2.49
	2.33	1.53	2.48	2.50
	2.33	1.53	2.53	2.49
	2.33	1.53	2.47	2.49
	2.33	1.53	2.47	2.49
	2.33	1.53	2.47	2.49
	2.33	1.53	2.47	2.49
	2.34	1.54	2.09	2.49
	2.33	1.54	2.60	2.49
	2.33	1.54	2.55	2.49
	2.34	1.54	2.15	2.49
	2.34	1.54	2.25	2.49
	2.33	1.54	2.70	2.49
	2.33	1.55	2.62	2.49
	2.33	1.55	2.58	2.49
	2.34	1.55	2.17	2.49
	2.34	1.55	2.27	2.49
	2.34	1.55	2.34	2.49
	2.34	1.55	2.38	2.49
	2.34	1.56	2.41	2.49
	2.34	1.56	2.43	2.50
	2.34	1.56	2.49	2.49
	2.34	1.56	2.45	2.49
	2.34	1.56	2.45	2.49
	2.34	1.56	2.46	2.49
	2.34	1.56	2.46	2.50
	2.34	1.57	2.52	2.49
	2.34	1.57	2.47	2.49
	2.34	1.57	2.47	2.49
	2.34	1.57	2.10	2.49
	2.34	1.57	2.22	2.49
	2.34	1.57	2.68	2.49
	2.34	1.58	2.61	2.49
	2.34	1.58	2.57	2.49
	2.34	1.58	2.54	2.49
	2.34	1.58	2.14	2.49
	2.34	1.58	2.26	2.49
	2.34	1.58	2.71	2.49
	2.34	1.58	2.25	2.49
	2.34	1.59	2.33	2.49
	2.34	1.59	2.38	2.49
	2.34	1.59	2.79	2.49
	2.34	1.59	2.69	2.49
	2.34	1.59	2.25	2.50
	2.34	1.59	2.38	2.49
	2.34	1.60	2.76	2.49
	2.34	1.60	2.29	2.49
	2.34	1.60	2.36	2.49
	2.34	1.60	2.41	2.49
	2.34	1.60	2.43	2.49
	2.34	1.60	2.45	2.49
	2.34	1.60	2.47	2.50
	2.35	1.61	2.15	2.49
	2.35	1.61	2.22	2.49
	2.34	1.61	2.68	2.49
	2.34	1.61	2.62	2.49
	2.34	1.61	2.57	2.49
	2.35	1.61	2.17	2.49
	2.34	1.62	2.65	2.49
	2.35	1.62	2.22	2.49
	2.34	1.62	2.69	2.49
	2.35	1.62	2.24	2.49
	2.35	1.62	2.32	2.49
	2.35	1.62	2.38	2.50
	2.34	1.62	2.84	2.49
	2.34	1.63	2.69	2.49
	2.35	1.63	2.25	2.49
	2.35	1.63	2.33	2.49
	2.35	1.63	2.39	2.49
	2.35	1.63	2.42	2.49
	2.35	1.63	2.44	2.49
	2.35	1.63	2.08	2.49
	2.35	1.64	2.59	2.49
	2.35	1.64	2.56	2.49
	2.35	1.64	2.53	2.49
	2.35	1.64	2.14	2.49
	2.35	1.64	2.63	2.49
	2.35	1.64	2.59	2.49
	2.35	1.64	2.17	2.49
	2.35	1.65	2.66	2.49
	2.35	1.65	2.22	2.49
	2.35	1.65	2.31	2.50
	2.35	1.65	2.80	2.49
	2.35	1.65	2.28	2.49
	2.35	1.65	2.35	2.49
	2.35	1.65	2.78	2.49
	2.35	1.66	2.30	2.49
	2.35	1.66	2.75	2.50
	2.35	1.66	2.72	2.49
	2.35	1.66	2.24	2.49
	2.35	1.66	2.33	2.49
	2.35	1.66	2.38	2.49
	2.35	1.66	2.42	2.49
	2.35	1.67	2.45	2.49
	2.36	1.67	2.08	2.49
	2.35	1.67	2.60	2.49
	2.36	1.67	2.18	2.49
	2.35	1.67	2.66	2.49
	2.36	1.67	2.22	2.49
	2.36	1.67	2.30	2.49
	2.35	1.68	2.74	2.49
	2.36	1.68	2.27	2.49
	2.35	1.68	2.72	2.49
	2.36	1.68	2.26	2.50
	2.36	1.68	2.39	2.49
	2.36	1.68	2.38	2.49
	2.36	1.68	2.42	2.49
	2.36	1.69	2.44	2.49
	2.36	1.69	2.45	2.49
	2.36	1.69	2.46	2.50
	2.36	1.69	2.52	2.49
	2.36	1.69	2.47	2.50
	2.36	1.69	2.53	2.49
	2.36	1.69	2.10	2.50
	2.36	1.70	2.65	2.49
	2.36	1.70	2.56	2.49
	2.36	1.70	2.54	2.49
	2.36	1.70	2.52	2.49
	2.36	1.70	2.13	2.49
	2.36	1.70	2.25	2.49
	2.36	1.70	2.70	2.49
	2.36	1.70	2.25	2.49
	2.36	1.71	2.32	2.50
	2.36	1.71	2.42	2.49
	2.36	1.71	2.79	2.49
	2.36	1.71	2.69	2.49
	2.36	1.71	2.24	2.49
	2.36	1.71	2.71	2.49
	2.36	1.71	2.26	2.49
	2.36	1.72	2.72	2.49
	2.36	1.72	2.26	2.49
	2.36	1.72	2.34	2.49
	2.36	1.72	2.39	2.49
	2.36	1.72	2.42	2.49
	2.36	1.72	2.44	2.49
	2.36	1.72	2.46	2.49
	2.37	1.72	2.09	2.49
	2.36	1.73	2.60	2.49
	2.36	1.73	2.56	2.49
	2.36	1.73	2.53	2.49
	2.37	1.73	2.14	2.49
	2.36	1.73	2.63	2.50
	2.36	1.73	2.64	2.49
	2.36	1.73	2.55	2.49
	2.36	1.74	2.53	2.49
	2.37	1.74	2.14	2.49
	2.36	1.74	2.64	2.49
	2.37	1.74	2.21	2.49
	2.36	1.74	2.68	2.49
	2.37	1.74	2.24	2.49
	2.37	1.74	2.32	2.49
	2.37	1.74	2.37	2.49
	2.37	1.75	2.41	2.49
	2.37	1.75	2.43	2.49
	2.37	1.75	2.45	2.49
	2.37	1.75	2.46	2.49
	2.37	1.75	2.46	2.49
	2.37	1.75	2.47	2.49
	2.37	1.75	2.47	2.49
	2.37	1.75	2.48	2.49
	2.37	1.76	2.48	2.49
	2.37	1.76	2.48	2.49
	2.37	1.76	2.49	2.49
	2.37	1.76	2.49	2.49
	2.37	1.76	2.11	2.49
	2.37	1.76	2.23	2.49
	2.37	1.76	2.69	2.49
	2.37	1.76	2.62	2.50
	2.37	1.77	2.25	2.49
	2.37	1.77	2.29	2.49
	2.37	1.77	2.73	2.49
	2.37	1.77	2.65	2.49
	2.37	1.77	2.60	2.49
	2.37	1.77	2.19	2.49
	2.37	1.77	2.29	2.49
	2.37	1.77	2.74	2.49
	2.37	1.78	2.27	2.49
	2.37	1.78	2.35	2.49
	2.38	1.78	2.01	2.49
	2.37	1.78	2.54	2.49
	2.37	1.78	2.52	2.49
	2.37	1.78	2.50	2.49
	2.38	1.78	2.11	2.49
	2.37	1.78	2.61	2.49
	2.37	1.79	2.57	2.49
	2.38	1.79	2.15	2.50
	2.37	1.79	2.69	2.49
	2.37	1.79	2.59	2.49
	2.37	1.79	2.55	2.50
	2.37	1.79	2.58	2.49
	2.37	1.79	2.52	2.49
	2.37	1.79	2.51	2.49
	2.37	1.80	2.51	2.49
	2.38	1.80	2.12	2.49
	2.38	1.80	2.24	2.49
	2.38	1.80	2.32	2.49
	2.38	1.80	2.37	2.49
	2.38	1.80	2.40	2.49
	2.38	1.80	2.42	2.49
	2.38	1.80	2.44	2.49
	2.38	1.80	2.45	2.49
	2.38	1.81	2.46	2.49
	2.38	1.81	2.46	2.49
	2.38	1.81	2.46	2.49
	2.38	1.81	2.47	2.49
	2.38	1.81	2.47	2.49
	2.38	1.81	2.47	2.49
	2.38	1.81	2.48	2.49
	2.38	1.81	2.48	2.49
	2.38	1.82	2.48	2.49
	2.38	1.82	2.48	2.49
	2.38	1.82	2.48	2.49
	2.38	1.82	2.49	2.49
	2.38	1.82	2.49	2.49
	2.38	1.82	2.11	2.49
	2.38	1.82	2.61	2.49
	2.38	1.82	2.57	2.49
	2.38	1.82	2.54	2.49
	2.38	1.83	2.53	2.49
	2.38	1.83	2.14	2.49
	2.38	1.83	2.25	2.49
	2.38	1.83	2.71	2.49
	2.38	1.83	2.64	2.49
	2.38	1.83	2.21	2.49
	2.38	1.83	2.30	2.49
	2.38	1.83	2.74	2.49
	2.38	1.83	2.28	2.49
	2.38	1.84	2.35	2.49
	2.38	1.84	2.39	2.49
	2.38	1.84	2.42	2.49
	2.38	1.84	2.82	2.49
	2.38	1.84	2.33	2.49
	2.38	1.84	2.39	2.50
	2.38	1.84	2.47	2.49
	2.38	1.84	2.44	2.49
	2.38	1.85	2.46	2.49
	2.38	1.85	2.47	2.49
	2.39	1.85	2.09	2.49
	2.38	1.85	2.60	2.49
	2.39	1.85	2.18	2.49
	2.38	1.85	2.66	2.49
	2.38	1.85	2.60	2.49
	2.38	1.85	2.56	2.49
	2.38	1.85	2.54	2.49
	2.38	1.86	2.52	2.49
	2.38	1.86	2.52	2.49
	2.39	1.86	2.13	2.49
	2.38	1.86	2.63	2.49
	2.39	1.86	2.20	2.49
	2.39	1.86	2.30	2.49
	2.38	1.86	2.74	2.50
	2.39	1.86	2.33	2.49
	2.39	1.86	2.34	2.49
	2.39	1.87	2.39	2.49
	2.38	1.87	2.80	2.49
	2.39	1.87	2.31	2.49
	2.39	1.87	2.37	2.49
	2.39	1.87	2.03	2.49
	2.38	1.87	2.94	2.49
	2.39	1.87	2.40	2.49
	2.39	1.87	2.43	2.50
	2.39	1.87	2.50	2.49
	2.39	1.87	2.46	2.49
	2.39	1.88	2.47	2.49
	2.39	1.88	2.47	2.50
	2.39	1.88	2.15	2.49
	2.39	1.88	2.60	2.49
	2.39	1.88	2.56	2.49
	2.39	1.88	2.54	2.49
	2.39	1.88	2.52	2.49
	2.39	1.88	2.51	2.49
	2.39	1.88	2.51	2.49
	2.39	1.89	2.50	2.49
	2.39	1.89	2.50	2.49
	2.39	1.89	2.12	2.49
	2.39	1.89	2.62	2.49
	2.39	1.89	2.20	2.49
	2.39	1.89	2.68	2.49
	2.39	1.89	2.62	2.49
	2.39	1.89	2.20	2.49
	2.39	1.89	2.68	2.49
	2.39	1.90	2.62	2.49
	2.39	1.90	2.20	2.49
	2.39	1.90	2.30	2.49
	2.39	1.90	2.36	2.49
	2.39	1.90	2.40	2.49
	2.39	1.90	2.81	2.49
	2.39	1.90	2.32	2.49
	2.39	1.90	2.38	2.49
	2.39	1.90	2.03	2.49
	2.39	1.90	2.56	2.50
	2.39	1.91	2.58	2.49
	2.39	1.91	2.51	2.49
	2.39	1.91	2.50	2.49
	2.39	1.91	2.50	2.49
	2.39	1.91	2.49	2.49
	2.39	1.91	2.49	2.49
	2.39	1.91	2.49	2.49
	2.39	1.91	2.11	2.49
	2.39	1.91	2.61	2.50
	2.39	1.91	2.62	2.50
	2.39	1.92	2.60	2.49
	2.39	1.92	2.53	2.49
	2.39	1.92	2.14	2.49
	2.39	1.92	2.63	2.49
	2.39	1.92	2.59	2.49
	2.39	1.92	2.18	2.49
	2.39	1.92	2.28	2.50
	2.39	1.92	2.40	2.49
	2.39	1.92	2.77	2.49
	2.39	1.92	2.68	2.49
	2.39	1.93	2.24	2.50
	2.39	1.93	2.37	2.49
	2.39	1.93	2.37	2.49
	2.39	1.93	2.41	2.49
	2.39	1.93	2.81	2.50
	2.39	1.93	2.38	2.49
	2.39	1.93	2.38	2.49
	2.39	1.93	2.80	2.50
	2.39	1.93	2.37	2.49
	2.39	1.93	2.38	2.49
	2.39	1.94	2.42	2.49
	2.39	1.94	2.44	2.49
	2.39	1.94	2.46	2.50
	2.39	1.94	2.52	2.49
	2.39	1.94	2.48	2.49
	2.39	1.94	2.48	2.49
	2.40	1.94	2.10	2.49
	2.39	1.94	2.61	2.49
	2.39	1.94	2.57	2.49
	2.40	1.94	2.16	2.49
	2.40	1.95	2.26	2.49
	2.39	1.95	2.71	2.49
	2.40	1.95	2.25	2.50
	2.39	1.95	2.76	2.49
	2.40	1.95	2.25	2.50
	2.40	1.95	2.38	2.49
	2.39	1.95	2.76	2.49
	2.40	1.95	2.28	2.50
	2.40	1.95	2.40	2.49
	2.40	1.95	2.39	2.49
	2.40	1.96	2.42	2.49
	2.39	1.96	2.82	2.49
	2.40	1.96	2.32	2.49
	2.40	1.96	2.38	2.49
	2.40	1.96	2.41	2.50
	2.40	1.96	2.10	2.49
	2.40	1.96	2.57	2.50
	2.40	1.96	2.59	2.49
	2.40	1.96	2.13	2.49
	2.40	1.96	2.62	2.49
	2.40	1.96	2.57	2.49
	2.40	1.97	2.54	2.49
	2.40	1.97	2.52	2.49
	2.40	1.97	2.12	2.49
	2.40	1.97	2.62	2.49
	2.40	1.97	2.57	2.50
	2.40	1.97	2.59	2.49
	2.40	1.97	2.52	2.49
	2.40	1.97	2.51	2.49
	2.40	1.97	2.50	2.49
	2.40	1.97	2.50	2.49
	2.40	1.97	2.50	2.49
	2.40	1.98	2.50	2.49
	2.40	1.98	2.12	2.49
	2.40	1.98	2.62	2.49
	2.40	1.98	2.58	2.49
	2.40	1.98	2.55	2.50
	2.40	1.98	2.20	2.49
	2.40	1.98	2.64	2.49
	2.40	1.98	2.21	2.49
	2.40	1.98	2.30	2.49
	2.40	1.98	2.36	2.49
	2.40	1.98	2.40	2.49
	2.40	1.99	2.80	2.49
	2.40	1.99	2.70	2.49
	2.40	1.99	2.25	2.49
	2.40	1.99	2.71	2.49
	2.40	1.99	2.26	2.49
	2.40	1.99	2.34	2.49
	2.40	1.99	2.39	2.49
	2.40	1.99	2.42	2.49
	2.40	1.99	2.44	2.49
	2.40	1.99	2.45	2.49
	2.40	1.99	2.84	2.50
	2.40	2.00	2.40	2.50
	2.40	2.00	2.45	2.49
	2.40	2.00	2.43	2.49
	2.40	2.00	2.45	2.49
	2.40	2.00	2.46	2.49
	2.40	2.00	2.47	2.49
	2.40	2.00	2.48	2.49
	2.40	2.00	2.48	2.49
	2.40	2.00	2.49	2.49
	2.40	2.00	2.49	2.49
	2.40	2.00	2.49	2.49
	2.41	2.01	2.11	2.49
	2.41	2.01	2.23	2.49
	2.40	2.01	2.69	2.50
	2.40	2.01	2.67	2.49
	2.41	2.01	2.20	2.49
	2.40	2.01	2.67	2.50
	2.40	2.01	2.66	2.49
	2.40	2.01	2.57	2.49
	2.41	2.01	2.17	2.49
	2.41	2.01	2.27	2.49
	2.40	2.01	2.72	2.49
	2.40	2.01	2.65	2.49
	2.41	2.02	2.22	2.49
	2.41	2.02	2.31	2.49
	2.41	2.02	2.36	2.49
	2.41	2.02	2.40	2.49
	2.40	2.02	2.81	2.50
	2.41	2.02	2.37	2.50
	2.40	2.02	2.81	2.49
	2.41	2.02	2.29	2.49
	2.41	2.02	2.36	2.49
	2.41	2.02	2.40	2.49
	2.41	2.02	2.43	2.49
	2.41	2.02	2.45	2.49
	2.41	2.03	2.46	2.49
	2.41	2.03	2.47	2.49
	2.40	2.03	2.85	2.49
	2.41	2.03	2.36	2.50
	2.41	2.03	2.45	2.50
	2.41	2.03	2.49	2.49
	2.41	2.03	2.45	2.49
	2.41	2.03	2.47	2.49
	2.41	2.03	2.48	2.49
	2.41	2.03	2.10	2.49
	2.41	2.03	2.61	2.49
	2.41	2.03	2.57	2.49
	2.41	2.04	2.16	2.49
	2.41	2.04	2.26	2.49
	2.41	2.04	2.71	2.49
	2.41	2.04	2.25	2.49
	2.41	2.04	2.71	2.49
	2.41	2.04	2.63	2.50
	2.41	2.04	2.26	2.49
	2.41	2.04	2.29	2.49
	2.41	2.04	2.74	2.49
	2.41	2.04	2.65	2.49
	2.41	2.04	2.60	2.49
	2.41	2.04	2.19	2.49
	2.41	2.05	2.67	2.49
	2.41	2.05	2.23	2.49
	2.41	2.05	2.32	2.49
	2.41	2.05	2.37	2.49
	2.41	2.05	2.40	2.49
	2.41	2.05	2.43	2.49
	2.41	2.05	2.44	2.49
	2.41	2.05	2.45	2.49
	2.41	2.05	2.46	2.49
	2.41	2.05	2.46	2.49
	2.41	2.05	2.47	2.49
	2.41	2.05	2.47	2.49
	2.41	2.05	2.47	2.49
	2.41	2.06	2.47	2.50
	2.41	2.06	2.91	2.49
	2.41	2.06	2.36	2.50
	2.41	2.06	2.46	2.49
	2.41	2.06	2.43	2.49
	2.41	2.06	2.45	2.49
	2.41	2.06	2.85	2.49
	2.41	2.06	2.35	2.49
	2.41	2.06	2.40	2.49
	2.41	2.06	2.43	2.49
	2.41	2.06	2.46	2.49
	2.41	2.06	2.47	2.49
	2.42	2.07	2.10	2.49
	2.41	2.07	2.61	2.49
	2.41	2.07	2.57	2.50
	2.41	2.07	2.59	2.49
	2.41	2.07	2.53	2.50
	2.41	2.07	2.57	2.49
	2.41	2.07	2.51	2.49
	2.41	2.07	2.51	2.49
	2.42	2.07	2.13	2.49
	2.42	2.07	2.25	2.49
	2.41	2.07	2.70	2.50
	2.42	2.07	2.30	2.50
	2.41	2.07	2.76	2.49
	2.41	2.08	2.64	2.49
	2.42	2.08	2.21	2.49
	2.41	2.08	2.68	2.49
	2.41	2.08	2.62	2.49
	2.42	2.08	2.20	2.49
	2.41	2.08	2.68	2.49
	2.42	2.08	2.24	2.49
	2.42	2.08	2.32	2.49
	2.42	2.08	2.38	2.49
	2.42	2.08	2.41	2.49
	2.42	2.08	2.43	2.49
	2.42	2.08	2.45	2.49
	2.42	2.08	2.46	2.49
	2.42	2.09	2.46	2.49
	2.42	2.09	2.47	2.49
	2.42	2.09	2.09	2.49
	2.42	2.09	2.60	2.49
	2.42	2.09	2.55	2.49
	2.42	2.09	2.53	2.50
	2.42	2.09	2.56	2.49
	2.42	2.09	2.50	2.49
	2.42	2.09	2.50	2.49
	2.42	2.09	2.49	2.49
	2.41	2.09	2.87	2.49
	2.42	2.09	2.37	2.49
	2.42	2.09	2.03	2.50
	2.42	2.09	2.62	2.49
	2.42	2.10	2.54	2.49
	2.42	2.10	2.52	2.49
	2.42	2.10	2.51	2.49
	2.42	2.10	2.51	2.49
	2.42	2.10	2.50	2.49
	2.42	2.10	2.50	2.49
	2.42	2.10	2.50	2.49
	2.42	2.10	2.12	2.49
	2.42	2.10	2.62	2.49
	2.42	2.10	2.58	2.49
	2.42	2.10	2.55	2.49
	2.42	2.10	2.15	2.49
	2.42	2.10	2.65	2.49
	2.42	2.10	2.60	2.49
	2.42	2.11	2.57	2.50
	2.42	2.11	2.60	2.49
	2.42	2.11	2.15	2.49
	2.42	2.11	2.27	2.49
	2.42	2.11	2.34	2.49
	2.42	2.11	2.38	2.49
	2.42	2.11	2.80	2.50
	2.42	2.11	2.37	2.49
	2.42	2.11	2.37	2.49
	2.42	2.11	2.79	2.49
	2.42	2.11	2.31	2.49
	2.42	2.11	2.37	2.49
	2.42	2.11	2.41	2.50
	2.42	2.11	2.48	2.49
	2.42	2.12	2.45	2.49
	2.42	2.12	2.84	2.49
	2.42	2.12	2.35	2.49
	2.42	2.12	2.39	2.49
	2.42	2.12	2.43	2.49
	2.42	2.12	2.45	2.49
	2.42	2.12	2.46	2.49
	2.42	2.12	2.47	2.50
	2.42	2.12	2.53	2.49
	2.42	2.12	2.48	2.49
	2.42	2.12	2.86	2.49
	2.42	2.12	2.36	2.49
	2.42	2.12	2.41	2.49
	2.42	2.12	2.44	2.49
	2.42	2.13	2.46	2.49
	2.42	2.13	2.47	2.49
	2.43	2.13	2.10	2.49
